Heure,Dimanche,Jeudi,Lundi,Mardi,Mercredi,Samedi,Vendredi
00:00:00,253.425,254.48648648648648,253.1315789473684,252.78947368421052,253.52631578947367,254.1891891891892,253.775
00:20:00,253.25641025641025,254.51351351351352,253.30769230769232,251.9,253.55263157894737,254.1891891891892,253.775
00:40:00,253.66666666666666,254.6578947368421,253.33333333333334,251.9,253.55263157894737,254.1891891891892,253.90243902439025
01:00:00,253.425,254.51351351351352,253.45,252.1219512195122,254.08333333333334,254.16216216216216,253.90243902439025
01:20:00,253.76190476190476,254.6578947368421,253.45,252.1219512195122,254.08333333333334,254.16216216216216,253.9268292682927
01:40:00,253.76190476190476,254.6578947368421,253.28205128205127,252.1219512195122,254.08333333333334,254.16216216216216,253.9268292682927
02:00:00,253.6341463414634,254.6578947368421,253.28205128205127,252.1219512195122,254.05555555555554,254.16216216216216,253.9268292682927
02:20:00,253.65853658536585,254.6578947368421,253.28205128205127,252.125,254.74285714285713,254.16216216216216,253.9268292682927
02:40:00,253.65853658536585,254.6578947368421,253.28205128205127,252.1219512195122,254.74285714285713,254.16216216216216,253.9268292682927
03:00:00,253.8095238095238,254.54285714285714,253.25641025641025,252.07692307692307,254.05555555555554,254.16216216216216,253.775
03:20:00,253.67441860465115,254.6578947368421,253.25641025641025,251.925,254.21621621621622,254.16216216216216,253.9268292682927
03:40:00,253.85714285714286,254.6578947368421,253.25641025641025,251.925,254.1891891891892,254.0,254.04761904761904
04:00:00,253.85714285714286,254.6578947368421,253.25641025641025,252.1219512195122,254.1891891891892,254.0,254.04761904761904
04:20:00,253.70731707317074,254.51351351351352,253.73684210526315,252.1219512195122,254.1891891891892,254.0,254.04761904761904
04:40:00,253.70731707317074,254.6578947368421,253.25641025641025,252.1219512195122,254.1891891891892,254.0,254.04761904761904
05:00:00,253.70731707317074,254.6578947368421,253.25641025641025,252.09756097560975,254.36111111111111,254.4857142857143,254.04761904761904
05:20:00,253.85714285714286,254.6578947368421,253.25641025641025,251.81578947368422,254.16216216216216,254.0,254.04761904761904
05:40:00,253.85714285714286,254.68421052631578,253.23076923076923,251.81578947368422,254.13513513513513,254.0,254.04761904761904
06:00:00,253.85714285714286,254.68421052631578,253.25641025641025,251.66666666666666,253.97222222222223,254.0,254.04761904761904
06:20:00,253.73170731707316,254.55263157894737,253.23076923076923,251.56410256410257,254.0810810810811,253.32432432432432,253.92857142857142
06:40:00,253.70731707317074,254.42105263157896,253.17948717948718,251.3846153846154,254.4,253.32432432432432,253.76190476190476
07:00:00,253.6341463414634,253.83783783783784,252.66666666666666,250.64102564102564,254.0,253.21621621621622,253.38095238095238
07:20:00,253.58536585365854,253.8421052631579,252.46153846153845,250.30769230769232,253.88888888888889,253.13513513513513,252.8
07:40:00,253.53658536585365,253.8918918918919,252.12820512820514,250.76923076923077,253.5,253.1081081081081,252.90243902439025
08:00:00,253.3658536585366,252.31578947368422,251.66666666666666,249.0,252.69444444444446,252.8108108108108,252.0952380952381
08:20:00,253.26829268292684,251.89473684210526,251.05263157894737,248.35,252.25,252.72972972972974,251.975
08:40:00,254.53846153846155,249.23684210526315,249.3684210526316,246.26829268292684,251.02777777777777,251.94736842105263,250.0
09:00:00,252.7560975609756,249.52631578947367,249.68421052631578,246.4878048780488,251.47222222222223,251.38888888888889,250.2
09:20:00,252.90243902439025,250.59459459459458,250.66666666666666,247.85714285714286,252.0,252.38888888888889,251.225
09:40:00,252.975,251.02631578947367,251.3421052631579,248.0,251.1891891891892,251.97297297297297,251.35
10:00:00,252.9512195121951,250.94736842105263,250.7948717948718,248.02380952380952,250.94594594594594,252.1081081081081,251.475
10:20:00,252.9512195121951,252.05405405405406,250.87179487179486,248.0952380952381,250.7027027027027,251.86486486486487,251.58536585365854
10:40:00,252.9268292682927,250.71052631578948,250.82051282051282,247.92857142857142,250.88888888888889,251.89473684210526,251.4878048780488
11:00:00,252.9268292682927,250.22222222222223,250.7948717948718,247.9047619047619,250.88888888888889,251.8108108108108,251.4878048780488
11:20:00,252.97560975609755,250.42105263157896,250.87179487179486,247.5952380952381,250.75,251.94736842105263,251.26829268292684
11:40:00,252.675,249.89473684210526,250.46153846153845,247.21428571428572,250.58333333333334,251.94871794871796,250.8780487804878
12:00:00,252.85,250.52631578947367,250.44736842105263,246.8,250.69444444444446,252.15384615384616,251.17073170731706
12:20:00,252.925,250.57894736842104,251.07894736842104,247.1951219512195,250.3783783783784,252.2051282051282,251.14634146341464
12:40:00,253.0731707317073,250.81578947368422,250.69230769230768,247.075,250.43243243243242,252.28205128205127,251.4390243902439
13:00:00,253.09756097560975,250.89473684210526,250.66666666666666,247.5609756097561,250.54054054054055,252.07894736842104,251.41463414634146
13:20:00,253.14634146341464,251.10526315789474,250.74358974358975,247.9268292682927,251.27777777777777,252.28205128205127,251.609756097561
13:40:00,253.17073170731706,251.18421052631578,250.42105263157896,247.97560975609755,251.25,252.07894736842104,251.9047619047619
14:00:00,253.1951219512195,251.02631578947367,250.13513513513513,248.02439024390245,250.85714285714286,252.30769230769232,251.53658536585365
14:20:00,253.17073170731706,251.0,250.44736842105263,248.5,250.11428571428573,252.73684210526315,251.88095238095238
14:40:00,253.17073170731706,251.8918918918919,250.31578947368422,248.55,250.36111111111111,252.2051282051282,252.6904761904762
15:00:00,252.95,250.78947368421052,250.48717948717947,248.35897435897436,250.75675675675674,251.94871794871796,251.85714285714286
15:20:00,252.975,251.26470588235293,250.45945945945945,248.775,251.97222222222223,251.5897435897436,252.3953488372093
