Heure,Dimanche,Jeudi,Lundi,Mardi,Mercredi,Samedi,Vendredi
00:00:00,294.86486486486484,401.8421052631579,473.65714285714284,441.2857142857143,435.3636363636364,323.6111111111111,364.59375
00:20:00,328.8888888888889,431.63157894736844,493.34285714285716,466.86046511627904,461.9375,351.9714285714286,406.48387096774195
00:40:00,372.0857142857143,460.13157894736844,512.0857142857143,489.69767441860466,491.45454545454544,389.48571428571427,432.625
01:00:00,407.9714285714286,482.7368421052632,528.1764705882352,501.29545454545456,508.06060606060606,420.2,463.03125
01:20:00,443.55555555555554,501.1842105263158,542.7428571428571,515.7272727272727,523.4545454545455,451.85714285714283,487.875
01:40:00,471.47222222222223,510.7894736842105,551.0857142857143,524.4772727272727,532.6363636363636,478.6,503.8125
02:00:00,485.77142857142854,516.8157894736842,554.9117647058823,528.9090909090909,539.0625,488.65714285714284,514.78125
02:20:00,497.4,521.7105263157895,560.0285714285715,534.3409090909091,542.34375,498.8857142857143,522.65625
02:40:00,504.3142857142857,525.0263157894736,562.5142857142857,537.2272727272727,545.3870967741935,507.47058823529414,528.3030303030303
03:00:00,510.5833333333333,525.9142857142857,563.7272727272727,540.952380952381,547.741935483871,514.8235294117648,535.21875
03:20:00,517.2222222222222,529.6578947368421,566.2285714285714,541.953488372093,548.9375,520.7647058823529,537.8181818181819
03:40:00,522.8611111111111,532.3513513513514,568.0857142857143,544.0232558139535,551.15625,526.9117647058823,541.5151515151515
04:00:00,528.0833333333334,535.3783783783783,568.2,545.3181818181819,553.125,532.1470588235294,545.060606060606
04:20:00,535.3428571428572,535.9473684210526,569.5142857142857,545.5681818181819,556.03125,537.7352941176471,549.1212121212121
04:40:00,540.4571428571429,538.8918918918919,569.6285714285714,553.25,560.15625,542.9411764705883,549.6060606060606
05:00:00,549.0588235294117,543.7894736842105,568.0285714285715,563.4318181818181,556.0,555.8181818181819,548.0
05:20:00,554.1714285714286,547.421052631579,568.2857142857143,562.8409090909091,556.0625,553.2058823529412,549.060606060606
05:40:00,558.2571428571429,547.8108108108108,565.6285714285714,562.7209302325581,556.625,554.5588235294117,550.1818181818181
06:00:00,561.0285714285715,547.6315789473684,565.4571428571429,562.9090909090909,556.1875,555.9411764705883,551.060606060606
06:20:00,562.2857142857143,548.027027027027,565.5714285714286,562.0,556.71875,556.7941176470588,551.7272727272727
06:40:00,563.4285714285714,548.0263157894736,565.4857142857143,563.7727272727273,555.2258064516129,559.1212121212121,552.2121212121212
07:00:00,563.4571428571429,546.2702702702703,563.8,562.0454545454545,553.9354838709677,557.4705882352941,549.21875
07:20:00,562.9428571428572,543.8157894736842,560.8285714285714,560.0930232558139,550.0322580645161,556.3529411764706,549.1290322580645
07:40:00,563.2571428571429,541.2162162162163,559.4571428571429,555.6888888888889,545.9333333333333,555.2941176470588,546.59375
08:00:00,559.6944444444445,537.6842105263158,557.0285714285715,551.5777777777778,540.6551724137931,553.1176470588235,544.3225806451613
08:20:00,559.0,531.0526315789474,551.5428571428571,546.3777777777777,533.3870967741935,549.5,541.0625
08:40:00,555.4857142857143,523.1578947368421,545.2857142857143,535.5813953488372,522.3225806451613,540.8484848484849,531.0
09:00:00,547.6,512.8684210526316,535.0285714285715,523.3863636363636,505.5806451612903,529.3939393939394,516.2727272727273
09:20:00,541.6176470588235,498.2432432432432,520.8,503.9318181818182,487.64516129032256,516.7878787878788,499.125
09:40:00,527.0571428571428,471.60526315789474,499.42424242424244,476.79545454545456,463.48387096774195,494.3333333333333,473.3333333333333
10:00:00,513.2647058823529,440.81081081081084,473.25714285714287,443.59090909090907,433.19354838709677,460.5151515151515,441.6060606060606
10:20:00,495.3142857142857,413.5833333333333,451.51428571428573,410.3181818181818,405.03225806451616,429.72727272727275,406.0625
10:40:00,474.34285714285716,379.2972972972973,429.25714285714287,376.6818181818182,376.9032258064516,393.02941176470586,377.02941176470586
11:00:00,451.8,347.5,404.1142857142857,346.6046511627907,352.5806451612903,358.27272727272725,345.44117647058823
11:20:00,435.0285714285714,330.0810810810811,387.8857142857143,324.25581395348837,333.375,332.20588235294116,318.8529411764706
11:40:00,423.45454545454544,308.44736842105266,369.85714285714283,306.8837209302326,319.78125,306.55882352941177,300.44117647058823
12:00:00,405.2647058823529,289.7631578947368,350.7647058823529,290.2926829268293,302.84375,287.45454545454544,281.20588235294116
12:20:00,380.79411764705884,269.56756756756755,331.44117647058823,270.6904761904762,284.741935483871,267.3235294117647,258.9117647058824
12:40:00,364.9714285714286,236.23684210526315,298.37142857142857,244.6829268292683,252.28125,245.76470588235293,227.35294117647058
13:00:00,346.8285714285714,210.97368421052633,267.42857142857144,219.8048780487805,229.8125,215.45454545454547,201.02941176470588
13:20:00,335.6,202.68421052631578,257.05882352941177,209.57142857142858,218.78125,197.76470588235293,183.3235294117647
13:40:00,328.85714285714283,197.91666666666666,249.6,202.97619047619048,218.16129032258064,186.6764705882353,179.44117647058823
14:00:00,327.74285714285713,203.54054054054055,248.82857142857142,206.2,215.43333333333334,180.85294117647058,178.2058823529412
14:20:00,332.4,207.28947368421052,245.25714285714287,204.390243902439,216.48387096774192,180.94117647058823,183.97058823529412
14:40:00,336.34285714285716,211.3684210526316,247.4857142857143,197.46341463414635,217.74193548387098,183.42857142857142,190.3030303030303
15:00:00,332.1142857142857,215.21052631578948,247.02777777777777,193.6153846153846,212.5,186.77142857142857,193.75757575757575
15:20:00,335.7142857142857,222.11428571428573,245.11764705882354,206.95238095238096,216.29032258064515,193.28571428571428,194.97142857142856
