Heure,Dimanche,Jeudi,Lundi,Mardi,Mercredi,Samedi,Vendredi
00:00:00,192.2888888888889,190.7027027027027,194.6578947368421,190.6304347826087,189.28571428571428,188.35135135135135,190.51351351351352
00:20:00,191.9318181818182,191.1081081081081,193.56410256410257,191.34782608695653,189.78571428571428,189.35135135135135,190.97297297297297
00:40:00,191.69767441860466,191.2972972972973,194.74358974358975,191.52173913043478,189.97619047619048,190.68421052631578,191.6216216216216
01:00:00,193.13333333333333,191.35135135135135,195.42105263157896,191.89361702127658,189.775,191.23684210526315,191.86486486486487
01:20:00,194.47727272727272,191.64864864864865,195.02564102564102,192.27659574468086,190.0,192.0,191.94594594594594
01:40:00,193.95555555555555,190.25714285714287,193.7948717948718,192.36170212765958,190.1219512195122,192.47368421052633,192.35135135135135
02:00:00,192.5581395348837,191.33333333333334,194.94871794871796,192.53191489361703,190.0731707317073,192.73684210526315,192.3783783783784
02:20:00,194.38636363636363,191.47222222222223,194.94871794871796,193.0222222222222,189.23076923076923,192.89473684210526,192.43243243243242
02:40:00,193.22727272727272,191.52777777777777,193.82051282051282,192.5744680851064,189.84615384615384,193.07894736842104,192.40540540540542
03:00:00,193.13333333333333,191.2058823529412,195.0,191.77777777777777,190.15,192.89743589743588,192.13888888888889
03:20:00,194.37777777777777,191.30555555555554,195.02564102564102,192.1304347826087,190.3,192.92307692307693,192.54054054054055
03:40:00,193.22222222222223,191.52777777777777,193.84615384615384,192.73333333333332,190.325,192.3,192.59459459459458
04:00:00,194.48888888888888,191.5,195.02564102564102,192.68085106382978,190.3,192.325,192.59459459459458
04:20:00,195.63636363636363,191.5,194.81578947368422,192.6595744680851,190.05128205128204,191.97435897435898,193.05555555555554
04:40:00,195.61363636363637,191.52777777777777,195.02564102564102,192.63829787234042,189.84615384615384,192.425,192.65714285714284
05:00:00,194.46666666666667,191.58333333333334,195.02564102564102,192.51111111111112,190.25,192.475,193.05555555555554
05:20:00,194.46666666666667,191.55555555555554,195.05128205128204,191.6818181818182,190.25,192.475,193.6216216216216
05:40:00,194.48888888888888,191.9189189189189,195.47368421052633,192.0888888888889,190.85,192.525,193.64864864864865
06:00:00,194.66666666666666,191.8918918918919,195.02564102564102,192.11111111111111,190.375,192.675,193.7027027027027
06:20:00,194.8181818181818,191.27777777777777,195.05128205128204,192.04444444444445,189.9512195121951,193.0487804878049,193.8108108108108
06:40:00,196.25,191.94736842105263,195.6578947368421,192.11363636363637,189.56410256410257,193.2439024390244,193.72972972972974
07:00:00,194.95454545454547,192.43243243243242,195.2051282051282,191.52380952380952,189.74358974358975,193.4390243902439,193.94594594594594
07:20:00,196.13333333333333,192.27027027027026,194.92307692307693,191.88095238095238,189.28205128205127,193.58536585365854,193.47222222222223
07:40:00,194.55555555555554,191.13513513513513,193.89743589743588,190.67441860465115,188.33333333333334,193.390243902439,193.3783783783784
08:00:00,195.04545454545453,189.40540540540542,191.92307692307693,189.51162790697674,185.97435897435898,193.0,191.88888888888889
08:20:00,192.8,185.67567567567568,187.76923076923077,186.34883720930233,182.89743589743588,191.609756097561,189.1081081081081
08:40:00,191.2888888888889,180.9189189189189,183.075,182.37209302325581,178.42105263157896,190.0487804878049,185.6216216216216
09:00:00,189.7111111111111,174.24324324324326,176.825,177.30232558139534,173.81578947368422,187.625,180.1891891891892
09:20:00,187.84444444444443,165.57142857142858,170.1219512195122,171.4090909090909,167.23076923076923,184.15384615384616,175.86111111111111
09:40:00,186.9318181818182,163.72972972972974,166.425,167.1590909090909,164.1,181.475,170.94736842105263
10:00:00,185.75555555555556,160.5,164.3658536585366,163.9318181818182,161.725,178.975,168.47368421052633
10:20:00,185.22222222222223,157.1764705882353,162.05,161.61363636363637,160.6,177.5,166.05263157894737
10:40:00,185.8,157.27777777777777,161.17073170731706,159.70454545454547,158.6,175.4390243902439,164.6315789473684
11:00:00,183.38636363636363,153.1891891891892,159.8780487804878,157.11363636363637,154.625,173.46341463414635,162.8421052631579
11:20:00,183.24444444444444,151.66666666666666,158.4878048780488,154.72727272727272,154.0,172.21951219512195,160.1891891891892
11:40:00,183.22727272727272,150.67567567567568,157.6829268292683,153.1860465116279,154.3,169.82926829268294,159.05405405405406
12:00:00,182.32558139534885,148.0,154.4,150.02325581395348,151.775,165.17073170731706,155.72972972972974
12:20:00,182.1590909090909,147.3783783783784,153.225,148.13636363636363,150.85,163.7560975609756,153.27777777777777
12:40:00,181.04444444444445,146.1081081081081,152.609756097561,145.47619047619048,149.375,162.0731707317073,152.86486486486487
13:00:00,180.48888888888888,145.48648648648648,151.29268292682926,145.5952380952381,150.0,161.525,152.1891891891892
13:20:00,180.88888888888889,144.75675675675674,149.9268292682927,145.5909090909091,148.575,159.275,152.43243243243242
13:40:00,181.77777777777777,143.8108108108108,149.8048780487805,145.5909090909091,148.325,157.6,151.72972972972974
14:00:00,178.27272727272728,143.80555555555554,148.875,145.72727272727272,148.97435897435898,158.3846153846154,153.3421052631579
14:20:00,179.15555555555557,145.83333333333334,148.73170731707316,145.51162790697674,149.6315789473684,155.475,153.5
14:40:00,180.42222222222222,145.43243243243242,148.925,146.1590909090909,150.05405405405406,156.5609756097561,153.26315789473685
15:00:00,180.0909090909091,145.54054054054055,147.29268292682926,145.66666666666666,150.33333333333334,155.2439024390244,155.4102564102564
15:20:00,179.45454545454547,146.71428571428572,148.1,146.0,149.44736842105263,155.4878048780488,154.025
15:40:00,179.0,147.94117647058823,147.73809523809524,146.04545454545453,148.7027027027027,153.88095238095238,155.6153846153846
16:00:00,180.8409090909091,149.17142857142858,148.61904761904762,146.5909090909091,150.26315789473685,152.390243902439,155.575
16:20:00,180.6888888888889,150.41666666666666,150.26190476190476,147.6046511627907,151.02702702702703,152.14285714285714,157.28205128205127
16:40:00,181.3111111111111,153.55555555555554,152.23809523809524,150.54545454545453,153.8421052631579,152.66666666666666,159.6
17:00:00,181.53333333333333,159.77142857142857,158.26829268292684,155.0,158.02702702702703,154.76190476190476,165.125
17:20:00,183.44444444444446,166.11428571428573,163.45238095238096,160.70454545454547,160.87179487179486,158.88095238095238,168.425
17:40:00,186.57777777777778,171.11111111111111,168.0731707317073,164.74418604651163,165.30769230769232,162.42857142857142,171.97560975609755
18:00:00,186.27272727272728,174.91666666666666,171.85714285714286,168.72727272727272,168.92105263157896,166.85714285714286,174.15384615384616
18:20:00,189.37777777777777,177.38888888888889,175.17073170731706,170.95454545454547,170.05263157894737,169.54761904761904,177.8
18:40:00,190.2325581395349,179.11764705882354,178.92857142857142,174.52272727272728,173.56756756756758,174.6046511627907,178.3
19:00:00,192.48888888888888,180.6,181.0952380952381,176.8181818181818,175.31578947368422,177.74418604651163,178.85
19:20:00,193.35555555555555,180.72222222222223,183.29268292682926,179.27906976744185,177.3783783783784,179.73809523809524,179.97435897435898
19:40:00,194.74418604651163,181.80555555555554,185.16666666666666,180.1860465116279,179.45945945945945,182.25581395348837,180.55
20:00:00,192.42222222222222,181.72222222222223,186.4418604651163,180.5,180.80555555555554,184.30232558139534,182.275
20:20:00,193.2,185.08333333333334,187.70731707317074,184.8372093023256,185.05405405405406,186.71428571428572,185.25641025641025
20:40:00,193.04444444444445,186.94285714285715,190.11904761904762,186.5952380952381,185.26315789473685,188.69767441860466,185.1578947368421
21:00:00,191.51111111111112,186.66666666666666,190.1904761904762,186.0,184.52631578947367,187.8372093023256,185.0487804878049
21:20:00,191.13636363636363,186.41666666666666,190.26190476190476,186.46511627906978,185.2972972972973,187.65116279069767,184.425
21:40:00,190.45454545454547,186.66666666666666,190.73170731707316,186.30232558139534,185.0,187.2093023255814,183.025
