Heure,Dimanche,Jeudi,Lundi,Mardi,Mercredi,Samedi,Vendredi
00:00:00,301.0,246.4,321.40625,275.0243902439024,260.1666666666667,286.8378378378378,284.5833333333333
00:20:00,304.3414634146341,247.25641025641025,322.3125,276.8536585365854,262.57142857142856,292.27027027027026,288.8888888888889
00:40:00,307.7073170731707,249.625,319.5,276.8780487804878,263.3333333333333,293.35135135135135,289.1142857142857
01:00:00,309.7142857142857,250.3,325.0967741935484,280.1463414634146,265.9512195121951,299.4864864864865,291.2857142857143
01:20:00,312.4390243902439,250.65,320.7878787878788,281.1707317073171,266.219512195122,302.64864864864865,296.2857142857143
01:40:00,314.1463414634146,252.775,323.34375,281.1463414634146,268.1219512195122,303.86486486486484,297.1714285714286
02:00:00,313.95,253.275,322.3030303030303,281.5609756097561,268.2926829268293,303.5405405405405,297.8285714285714
02:20:00,314.575,253.975,322.1818181818182,284.3414634146341,270.025,304.6756756756757,297.34285714285716
02:40:00,314.875,252.26829268292684,322.42424242424244,284.2682926829268,270.075,304.97297297297297,297.8285714285714
03:00:00,315.8292682926829,247.71052631578948,323.09090909090907,283.9736842105263,271.8536585365854,305.2972972972973,294.7352941176471
03:20:00,313.5,252.85365853658536,324.40625,282.9,272.375,306.0810810810811,295.61764705882354
03:40:00,314.05,252.73170731707316,321.80645161290323,283.3,273.0,306.64864864864865,299.1142857142857
04:00:00,315.5,252.73170731707316,323.875,286.42857142857144,272.075,307.3243243243243,298.8
04:20:00,324.5,252.65853658536585,321.80645161290323,286.42857142857144,272.275,307.0810810810811,299.1142857142857
04:40:00,324.925,252.390243902439,322.71875,285.219512195122,271.175,307.02702702702703,299.4
05:00:00,314.675,237.75,310.78125,274.1,258.25,308.8888888888889,290.9714285714286
05:20:00,310.1951219512195,220.275,292.375,256.175,238.95,297.4864864864865,280.57142857142856
05:40:00,308.5609756097561,219.25,294.6774193548387,257.55,238.3,296.81081081081084,279.14285714285717
06:00:00,297.975,208.2,277.8125,246.325,227.74358974358975,289.13513513513516,272.1142857142857
06:20:00,285.425,185.825,253.96875,222.5,205.975,278.1081081081081,257.0285714285714
06:40:00,284.85,189.675,233.5625,232.0,206.075,284.7027027027027,263.45714285714286
07:00:00,278.8,179.07692307692307,225.84375,225.725,196.675,279.2162162162162,258.14285714285717
07:20:00,288.325,175.175,241.40625,215.52631578947367,189.4,275.18918918918916,253.61764705882354
07:40:00,288.35,178.17948717948718,243.0625,217.70731707317074,189.1,275.1621621621622,253.35294117647058
08:00:00,285.95,172.55,236.46875,212.97560975609755,184.525,273.2162162162162,249.02857142857144
08:20:00,280.325,167.3,231.40625,208.4390243902439,177.2,268.8157894736842,242.02857142857144
08:40:00,270.4,156.87179487179486,218.5625,194.73170731707316,163.625,255.81578947368422,229.42857142857142
09:00:00,258.575,146.33333333333334,206.6875,182.9512195121951,150.85,244.94444444444446,217.14285714285714
09:20:00,259.775,138.1315789473684,201.6060606060606,183.51162790697674,147.225,247.33333333333334,218.7058823529412
09:40:00,258.75,129.51282051282053,194.28125,176.7674418604651,143.97560975609755,238.9189189189189,206.22857142857143
10:00:00,253.69230769230768,126.61538461538461,190.45454545454547,174.8372093023256,135.325,231.72972972972974,203.31428571428572
10:20:00,259.225,123.1842105263158,193.4848484848485,176.06976744186048,135.25,231.35135135135135,204.19444444444446
10:40:00,262.6,127.89473684210526,192.78787878787878,173.88372093023256,132.45,233.1578947368421,202.75
11:00:00,258.075,115.13888888888889,185.96969696969697,167.27906976744185,125.1,230.43243243243242,189.32432432432432
11:20:00,251.375,116.76315789473684,179.12121212121212,159.72093023255815,119.75,222.16216216216216,180.3783783783784
11:40:00,235.15384615384616,108.05128205128206,166.8181818181818,150.48837209302326,111.675,210.52631578947367,170.6216216216216
12:00:00,236.15384615384616,114.76315789473684,172.375,163.14285714285714,121.525,211.78947368421052,179.0
12:20:00,242.875,118.28205128205128,177.46875,162.41860465116278,123.85,213.21621621621622,180.7027027027027
12:40:00,236.05,111.56410256410257,170.72727272727272,154.52380952380952,117.95,202.43243243243242,173.1891891891892
13:00:00,214.875,99.6923076923077,153.06060606060606,139.30232558139534,103.55,183.1891891891892,153.24324324324326
13:20:00,219.6,101.56410256410257,156.94117647058823,140.30232558139534,102.225,188.47368421052633,158.0810810810811
13:40:00,220.175,100.84615384615384,151.14705882352942,138.26190476190476,100.575,187.0810810810811,153.75675675675674
14:00:00,212.95,100.92105263157895,147.54545454545453,135.76190476190476,100.10526315789474,179.94736842105263,151.45945945945945
14:20:00,214.975,100.7948717948718,148.5,139.390243902439,100.1842105263158,174.92105263157896,154.59459459459458
14:40:00,212.675,99.7948717948718,145.3235294117647,134.21428571428572,99.46153846153847,178.02702702702703,154.13513513513513
15:00:00,220.475,109.23684210526316,151.11764705882354,145.025,105.46153846153847,188.0,165.37142857142857
15:20:00,233.55,115.13888888888889,162.65625,150.07142857142858,111.05405405405405,198.31578947368422,172.78947368421052
15:40:00,225.48717948717947,115.25,161.82857142857142,147.21428571428572,106.56756756756756,191.47368421052633,166.47368421052633
16:00:00,217.35897435897436,112.75675675675676,152.71428571428572,140.42857142857142,102.86486486486487,189.18421052631578,162.16216216216216
16:20:00,213.675,112.07894736842105,152.30555555555554,147.41463414634146,105.5945945945946,188.57894736842104,169.3684210526316
16:40:00,220.775,120.3157894736842,161.55555555555554,156.57142857142858,119.34210526315789,201.23684210526315,184.63888888888889
17:00:00,223.76923076923077,121.91891891891892,160.88888888888889,154.95238095238096,116.47368421052632,205.59459459459458,184.83783783783784
