Heure,Dimanche,Jeudi,Lundi,Mardi,Mercredi,Samedi,Vendredi
00:00:00,452.3783783783784,450.5581395348837,451.2432432432432,452.35714285714283,450.97222222222223,447.65,447.6857142857143
00:20:00,452.52777777777777,449.35714285714283,450.1388888888889,452.2857142857143,451.0833333333333,448.225,447.8285714285714
00:40:00,453.6666666666667,449.2857142857143,450.05555555555554,452.2857142857143,451.1666666666667,448.5,447.8857142857143
01:00:00,452.72972972972974,449.23809523809524,450.6388888888889,454.0681818181818,452.42857142857144,448.825,448.0
01:20:00,452.9189189189189,449.3095238095238,451.1621621621622,454.04545454545456,452.48571428571427,450.2682926829268,447.8857142857143
01:40:00,452.8918918918919,449.2857142857143,451.2162162162162,453.97727272727275,452.6,450.7073170731707,447.9714285714286
02:00:00,452.0,448.5853658536585,451.13513513513516,454.0,452.74285714285713,450.8536585365854,448.55882352941177
02:20:00,452.1111111111111,447.5,451.1081081081081,454.6046511627907,452.8,450.9512195121951,448.5882352941176
02:40:00,452.0833333333333,447.5,451.1081081081081,453.06976744186045,453.44117647058823,449.875,448.6764705882353
03:00:00,453.05405405405406,449.8157894736842,451.05405405405406,455.26190476190476,454.62857142857143,451.0731707317073,449.27272727272725
03:20:00,453.0,448.2926829268293,451.05405405405406,454.4418604651163,454.0833333333333,451.0243902439024,448.6470588235294
03:40:00,453.0,449.4,451.05405405405406,454.48837209302326,454.0833333333333,451.0731707317073,449.93939393939394
04:00:00,453.0,448.3170731707317,451.5833333333333,453.97727272727275,453.1621621621622,451.3333333333333,448.8529411764706
04:20:00,453.02702702702703,448.3170731707317,451.5833333333333,454.0,453.2162162162162,451.2857142857143,448.88235294117646
04:40:00,453.02702702702703,447.65,451.5,454.0,453.13513513513516,451.8780487804878,448.8529411764706
05:00:00,452.6111111111111,447.5609756097561,450.94444444444446,452.95348837209303,452.5135135135135,451.9268292682927,448.11764705882354
05:20:00,452.7027027027027,447.4390243902439,450.8888888888889,453.86046511627904,452.4054054054054,450.5238095238095,448.0
05:40:00,452.56756756756755,447.4634146341463,450.77777777777777,453.1136363636364,452.3783783783784,450.45238095238096,448.6666666666667
06:00:00,452.4864864864865,447.25,450.52777777777777,453.02272727272725,452.2432432432432,450.35714285714283,447.70588235294116
06:20:00,452.3243243243243,447.02564102564105,449.97222222222223,452.5681818181818,451.56756756756755,450.14285714285717,447.20588235294116
06:40:00,452.27027027027026,445.9512195121951,449.5833333333333,452.1136363636364,452.22222222222223,449.85714285714283,446.6764705882353
07:00:00,451.3783783783784,443.875,448.55555555555554,450.54545454545456,451.1388888888889,448.42857142857144,445.70588235294116
07:20:00,451.0810810810811,442.6585365853659,447.6388888888889,449.6279069767442,449.77777777777777,448.4047619047619,442.3125
07:40:00,448.35135135135135,434.75,440.55555555555554,440.52272727272725,441.44444444444446,445.0,436.4848484848485
08:00:00,443.6216216216216,415.1219512195122,423.8611111111111,424.22727272727275,422.69444444444446,436.7142857142857,420.8529411764706
08:20:00,438.02702702702703,394.3658536585366,405.6111111111111,404.75,402.97222222222223,428.45238095238096,403.3939393939394
08:40:00,430.1081081081081,361.9268292682927,379.0,376.72727272727275,372.19444444444446,415.7857142857143,372.47058823529414
09:00:00,421.56756756756755,331.4,351.9166666666667,346.6818181818182,339.27777777777777,402.780487804878,343.1764705882353
09:20:00,414.7567567567568,307.0,333.6111111111111,325.84444444444443,318.0833333333333,390.975,321.2352941176471
09:40:00,415.22222222222223,293.15384615384613,326.6857142857143,313.68888888888887,306.05555555555554,384.9,311.55882352941177
10:00:00,409.1621621621622,287.3,319.72222222222223,306.84444444444443,296.4054054054054,381.3414634146341,306.47058823529414
10:20:00,407.1621621621622,290.7105263157895,318.8,302.31111111111113,295.6216216216216,379.05,306.8285714285714
10:40:00,405.1388888888889,279.4864864864865,316.8918918918919,301.73333333333335,293.3783783783784,375.26190476190476,304.2
11:00:00,403.4054054054054,281.05405405405406,315.18918918918916,299.84444444444443,290.94594594594594,372.54761904761904,302.0571428571429
11:20:00,401.81081081081084,285.12820512820514,318.07894736842104,299.35555555555555,290.3243243243243,372.14285714285717,301.3142857142857
11:40:00,403.94444444444446,284.2,321.56756756756755,300.06666666666666,292.5135135135135,371.3809523809524,302.2
12:00:00,404.69444444444446,285.0,323.69444444444446,303.47727272727275,295.4054054054054,367.8333333333333,303.22857142857146
12:20:00,402.8333333333333,286.45,326.3783783783784,304.55555555555554,299.7567567567568,370.3809523809524,308.65714285714284
12:40:00,407.5405405405405,287.775,331.5135135135135,309.02272727272725,308.6388888888889,373.9024390243902,315.44117647058823
13:00:00,406.30555555555554,285.275,332.2432432432432,308.77777777777777,308.4054054054054,377.125,317.0
13:20:00,409.3243243243243,284.025,331.81081081081084,309.0888888888889,303.3611111111111,379.65,320.5
13:40:00,408.8378378378378,281.275,329.7027027027027,306.3636363636364,301.22222222222223,374.97435897435895,317.57142857142856
14:00:00,409.05555555555554,276.05,325.07894736842104,302.52272727272725,294.25714285714287,371.9024390243902,314.6
14:20:00,408.1111111111111,273.225,321.81081081081084,300.83720930232556,289.0,370.3,311.22222222222223
14:40:00,407.80555555555554,270.575,320.05405405405406,299.54545454545456,286.9714285714286,369.2926829268293,312.1714285714286
15:00:00,406.54285714285714,269.175,319.0,299.93023255813955,286.0857142857143,369.2926829268293,310.77142857142854
15:20:00,406.0285714285714,271.56756756756755,320.2162162162162,299.59090909090907,287.70588235294116,368.5853658536585,308.75
15:40:00,406.25,274.4054054054054,319.8974358974359,299.52272727272725,288.3529411764706,373.475,309.6666666666667
