Heure,Dimanche,Jeudi,Lundi,Mardi,Mercredi,Samedi,Vendredi
00:00:00,449.725,441.97435897435895,448.075,446.02272727272725,447.8421052631579,443.18918918918916,448.5853658536585
00:20:00,450.6666666666667,440.43243243243245,448.175,447.02222222222224,447.9736842105263,443.69444444444446,449.0243902439024
00:40:00,450.7692307692308,441.1621621621622,448.225,447.31111111111113,448.2894736842105,444.94594594594594,449.4634146341463
01:00:00,452.1,443.28205128205127,447.5128205128205,448.0652173913044,447.97297297297297,450.55555555555554,449.8048780487805
01:20:00,452.55,443.3076923076923,447.56410256410254,448.17391304347825,448.18918918918916,446.92105263157896,449.9756097560976
01:40:00,452.975,443.56410256410254,448.6,447.6666666666667,454.77777777777777,447.39473684210526,450.4634146341463
02:00:00,453.8048780487805,443.5897435897436,448.625,447.77777777777777,448.4594594594595,447.7368421052632,450.6585365853659
02:20:00,454.1463414634146,443.61538461538464,448.625,447.84444444444443,447.72222222222223,447.7631578947368,450.6341463414634
02:40:00,454.219512195122,443.6666666666667,458.7692307692308,448.54347826086956,446.85714285714283,447.43243243243245,450.175
03:00:00,454.6190476190476,442.27027027027026,458.2105263157895,447.25581395348837,447.72222222222223,447.7837837837838,449.43589743589746
03:20:00,454.6904761904762,443.71794871794873,458.79487179487177,448.02222222222224,448.56756756756755,448.1578947368421,450.2
03:40:00,454.76190476190476,447.55263157894734,458.84615384615387,448.06666666666666,448.5135135135135,448.13157894736844,450.175
04:00:00,454.73809523809524,443.79487179487177,458.79487179487177,448.5869565217391,448.5135135135135,448.13157894736844,450.175
04:20:00,454.219512195122,443.3243243243243,458.1578947368421,448.5217391304348,448.4054054054054,448.05263157894734,450.2
04:40:00,453.3076923076923,443.46153846153845,458.5128205128205,448.2608695652174,448.2432432432432,447.8421052631579,449.9
05:00:00,453.7560975609756,444.1707317073171,457.71794871794873,445.95454545454544,447.2972972972973,446.1621621621622,449.2
05:20:00,453.6190476190476,443.4634146341463,456.63157894736844,445.0232558139535,446.4054054054054,446.42105263157896,448.6
05:40:00,452.76190476190476,442.975,456.1025641025641,449.93023255813955,445.5405405405405,446.7692307692308,447.3076923076923
06:00:00,449.7142857142857,441.6,454.79487179487177,443.8863636363636,444.35135135135135,446.0769230769231,446.9268292682927
06:20:00,444.8780487804878,438.64102564102564,452.0,441.8863636363636,441.81081081081084,444.8421052631579,444.8048780487805
06:40:00,440.609756097561,434.075,446.38461538461536,438.25,437.02777777777777,443.2564102564103,440.5609756097561
07:00:00,432.0243902439024,429.4736842105263,438.2564102564103,429.47727272727275,428.5135135135135,439.71794871794873,433.1219512195122
07:20:00,419.2439024390244,400.46153846153845,419.71794871794873,410.0,409.3243243243243,431.46153846153845,417.025
07:40:00,403.2439024390244,379.65,398.84615384615387,392.8636363636364,388.13513513513516,422.8974358974359,400.4634146341463
08:00:00,385.7073170731707,355.375,376.36842105263156,371.6818181818182,364.52777777777777,412.35897435897436,378.5365853658537
08:20:00,367.1951219512195,328.725,352.4,349.8863636363636,339.51428571428573,401.2307692307692,354.4634146341463
08:40:00,345.7560975609756,307.875,331.05,328.74418604651163,320.30555555555554,389.6666666666667,335.6341463414634
09:00:00,332.0,292.9,316.025,317.3863636363636,305.75,382.60526315789474,323.375
09:20:00,308.8292682926829,276.3076923076923,303.0243902439024,305.8,291.9142857142857,371.9189189189189,309.0243902439024
09:40:00,292.9756097560976,265.2,291.075,293.7111111111111,281.94444444444446,363.7631578947368,304.425
10:00:00,282.8780487804878,251.15384615384616,284.45,286.84444444444443,273.4864864864865,357.36842105263156,296.625
10:20:00,269.1,248.35,277.35,279.75555555555553,265.97297297297297,350.55263157894734,289.15384615384613
10:40:00,270.7317073170732,245.75,272.925,275.26666666666665,260.3783783783784,345.2307692307692,285.609756097561
11:00:00,268.9024390243902,242.35897435897436,269.3,271.9555555555556,256.72972972972974,342.2307692307692,282.9512195121951
11:20:00,272.6341463414634,238.5897435897436,267.7,269.02222222222224,254.16216216216216,340.5128205128205,277.0
11:40:00,277.45,237.1,265.975,265.8,252.64864864864865,338.8205128205128,277.6923076923077
12:00:00,288.275,237.0,266.5128205128205,270.95454545454544,253.24324324324326,336.02564102564105,274.2682926829268
12:20:00,301.94871794871796,238.7,273.46153846153845,266.6,253.41666666666666,337.79487179487177,271.76190476190476
12:40:00,326.7073170731707,241.95,276.125,267.25,263.1666666666667,341.2105263157895,274.9047619047619
13:00:00,348.7073170731707,244.15,279.075,267.5681818181818,257.6756756756757,346.8378378378378,279.76190476190476
13:20:00,367.2439024390244,245.5,281.6923076923077,266.20454545454544,258.86486486486484,347.97435897435895,282.2857142857143
13:40:00,376.8536585365854,243.97435897435898,280.20512820512823,260.92857142857144,257.47222222222223,345.36842105263156,283.2142857142857
14:00:00,377.7560975609756,239.43589743589743,276.8157894736842,261.09090909090907,254.9189189189189,346.38461538461536,281.0238095238095
14:20:00,374.9268292682927,232.05,270.94736842105266,259.72093023255815,261.2631578947368,344.05128205128204,282.3809523809524
14:40:00,368.0,233.225,273.4736842105263,257.93023255813955,257.4864864864865,342.3076923076923,282.8048780487805
15:00:00,365.02564102564105,231.925,271.625,255.64285714285714,253.6315789473684,340.61538461538464,281.780487804878
15:20:00,367.1,234.3783783783784,270.0810810810811,256.3255813953488,255.40540540540542,339.8205128205128,279.90697674418607
15:40:00,367.425,234.86486486486487,275.625,257.9767441860465,257.8378378378378,340.5128205128205,279.3095238095238
16:00:00,366.2307692307692,241.94736842105263,279.975,262.2093023255814,260.7567567567568,340.8157894736842,281.95238095238096
