Heure,Dimanche,Jeudi,Lundi,Mardi,Mercredi,Samedi,Vendredi
00:00:00,216.42857142857142,226.35,238.6969696969697,238.92307692307693,214.37209302325581,216.28571428571428,218.80555555555554
00:20:00,221.5121951219512,228.575,239.96969696969697,244.025,216.27906976744185,221.37142857142857,222.30555555555554
00:40:00,222.6341463414634,233.56410256410257,241.9090909090909,246.34146341463415,219.34883720930233,228.94117647058823,226.33333333333334
01:00:00,229.83333333333334,237.5897435897436,245.28125,248.1951219512195,225.07142857142858,232.17142857142858,230.25
01:20:00,234.64285714285714,239.46153846153845,245.87878787878788,247.28571428571428,226.9047619047619,237.17142857142858,232.25
01:40:00,237.73809523809524,240.64102564102564,246.5151515151515,248.47619047619048,227.78571428571428,241.14285714285714,233.94444444444446
02:00:00,241.58536585365854,238.68421052631578,247.33333333333334,248.9047619047619,228.38095238095238,246.13888888888889,234.91666666666666
02:20:00,242.5121951219512,239.1578947368421,247.72727272727272,248.1951219512195,229.09756097560975,247.11111111111111,235.38888888888889
02:40:00,243.29268292682926,235.8108108108108,247.87878787878788,249.76190476190476,227.45,247.80555555555554,236.13888888888889
03:00:00,242.02380952380952,231.6,247.93939393939394,244.825,232.02439024390245,248.5,233.37142857142857
03:20:00,242.64285714285714,240.44736842105263,248.1818181818182,247.8780487804878,232.09756097560975,249.19444444444446,237.33333333333334
03:40:00,243.14285714285714,240.6578947368421,248.27272727272728,248.0731707317073,232.3170731707317,248.05714285714285,237.55555555555554
04:00:00,243.9047619047619,244.0,248.54545454545453,250.57142857142858,232.58536585365854,250.58333333333334,239.57142857142858
04:20:00,245.5121951219512,244.35897435897436,249.40625,250.8095238095238,232.6829268292683,250.9189189189189,239.9142857142857
04:40:00,246.1951219512195,248.0,248.8181818181818,253.34146341463415,229.975,251.43243243243242,239.8
05:00:00,246.7560975609756,248.1,248.87878787878788,250.85365853658536,232.97560975609755,247.88888888888889,239.97142857142856
05:20:00,246.14285714285714,248.25,248.5151515151515,246.225,232.85365853658536,252.45945945945945,240.17142857142858
05:40:00,245.1951219512195,248.275,248.54545454545453,250.85,232.82926829268294,253.66666666666666,240.4857142857143
06:00:00,245.9512195121951,248.25,248.72727272727272,249.46341463414635,234.2,253.56756756756758,240.71428571428572
06:20:00,244.975,250.6153846153846,248.78787878787878,249.5609756097561,233.5121951219512,254.05405405405406,240.82857142857142
06:40:00,243.33333333333334,250.87179487179486,249.06060606060606,249.82926829268294,235.82051282051282,256.19444444444446,241.4
07:00:00,243.7948717948718,249.8918918918919,249.36363636363637,249.5609756097561,234.475,256.3888888888889,241.0857142857143
07:20:00,244.15384615384616,251.6153846153846,248.96969696969697,247.325,234.6,256.52777777777777,242.02941176470588
07:40:00,244.33333333333334,246.97435897435898,248.27272727272728,248.6,236.125,256.1111111111111,242.55882352941177
08:00:00,244.48717948717947,251.4,246.3939393939394,247.58536585365854,234.025,255.36111111111111,242.11428571428573
08:20:00,243.84615384615384,246.625,242.2058823529412,242.97560975609755,229.85,253.05405405405406,240.41176470588235
08:40:00,241.64102564102564,241.30769230769232,235.5,234.90243902439025,223.075,249.05405405405406,230.27272727272728
09:00:00,237.35897435897436,228.325,225.26470588235293,222.53658536585365,212.225,243.85714285714286,220.02857142857144
09:20:00,233.51282051282053,215.52631578947367,217.77142857142857,209.83333333333334,199.95,233.8,209.26470588235293
09:40:00,227.16216216216216,196.7948717948718,202.2941176470588,194.8048780487805,187.0731707317073,224.45714285714286,193.31428571428572
10:00:00,218.15384615384616,170.76315789473685,195.4,174.16666666666666,171.09756097560975,207.86111111111111,179.5142857142857
10:20:00,211.64102564102564,164.21621621621622,185.14705882352942,164.28571428571428,161.0731707317073,196.61111111111111,169.02777777777777
10:40:00,205.30769230769232,159.2051282051282,181.94285714285715,154.21951219512195,151.26829268292684,187.35135135135135,159.05555555555554
11:00:00,199.23076923076923,151.97222222222223,177.14285714285714,149.33333333333334,144.02439024390245,180.75,149.83333333333334
11:20:00,195.74358974358975,152.21621621621622,176.9142857142857,146.62790697674419,143.14634146341464,175.05555555555554,150.61111111111111
11:40:00,192.47368421052633,153.94871794871796,177.34285714285716,145.67441860465115,145.4390243902439,170.83783783783784,153.58333333333334
12:00:00,196.05263157894737,156.87179487179486,176.41176470588235,150.47619047619048,149.26829268292684,172.2972972972973,157.5
12:20:00,199.35897435897436,159.66666666666666,177.76470588235293,151.97674418604652,152.73170731707316,177.64864864864865,160.88888888888889
12:40:00,200.53846153846155,156.25641025641025,179.85714285714286,150.8095238095238,151.53658536585365,179.1891891891892,159.5
13:00:00,204.05128205128204,156.23076923076923,178.17142857142858,149.11627906976744,149.11904761904762,177.8918918918919,157.38888888888889
13:20:00,205.35897435897436,157.35897435897436,177.28571428571428,150.4418604651163,148.97619047619048,177.48648648648648,160.69444444444446
13:40:00,207.6578947368421,156.51282051282053,175.28571428571428,147.88095238095238,148.6904761904762,177.52777777777777,157.9142857142857
14:00:00,209.23076923076923,146.02702702702703,167.4,148.25581395348837,147.09756097560975,183.02777777777777,161.33333333333334
14:20:00,210.66666666666666,147.44736842105263,166.69444444444446,145.11904761904762,145.90243902439025,182.16216216216216,163.22857142857143
14:40:00,210.66666666666666,145.3684210526316,163.69444444444446,145.1860465116279,145.58536585365854,183.83783783783784,160.30555555555554
15:00:00,211.84615384615384,145.60526315789474,162.55555555555554,141.07142857142858,144.02439024390245,182.83783783783784,162.55555555555554
15:20:00,213.48717948717947,148.8,161.57142857142858,144.04651162790697,146.0,181.56756756756758,160.7027027027027
